cells,4.006553981583017
apoptosis,3.0930806868618737
uxt,3.0120727696763847
undergoing,2.643856189774725
used,2.0124102990534167
morphological,1.5849625007211563
fig.,1.5849625007211563
quantitatively,1.5849625007211563
drastically,1.5849625007211563
tnf,1.5849625007211563
measure,1.3219280948873624
considerable,1.222392421336448
annexin,1.222392421336448
sensitizes,1.1699250014423124
blocked,1.1699250014423124
percentages,1.1375035237499351
chx,1.1154772174199359
combination,1.1154772174199359
alternatively,1.0995356735509143
consistently,1.0874628412503395
apoptotic,1.0641303374197155
tunel,1.0588936890535687
importantly,1.0443941193584534
methods,1.029747343394052
changes,1.028569152196771
knockdown,1.0255350921071376
samples,1.024662054234269
microscopy,1.0223678130284546
reduced,1.0188590272513158
induced,1.017487426728841
293t,1.0166787411466305
more,1.013546531837948
tnf-α,1.013296822613458
detected,1.0130561528254463
sirna,1.0115879742752119
increase,1.0112272554232542
light,1.0098477859563473
observed,1.0082676159836006
indicated,1.0076535725434352
nf-κb,1.005668750086692
under,1.0053334443030408
activity,1.0034974442362272
