p65,4.281557311565592
al.,3.176681067160706
chen,3.1699250014423126
et,3.101841995770013
deacetylation,2.444784842672896
hdac3,1.5849625007211563
sirt1,1.5849625007211563
yeung,1.5849625007211563
recent,1.5849625007211563
played,1.5849625007211563
promoted,1.5849625007211563
acetylated,1.5849625007211563
work,1.5849625007211563
p300/cbp,1.5849625007211563
conversely,1.5849625007211563
acetylation,1.5849625007211563
example,1.5849625007211563
major,1.5849625007211563
physically,1.3219280948873624
role,1.3219280948873624
subjected,1.222392421336448
revealed,1.222392421336448
vivo,1.0995356735509143
interacted,1.0874628412503395
also,1.0395283641866373
