supershift,4.0
emsa,3.6671772640093443
band,2.3398500028846247
293t,2.3398500028846247
tnf-α,2.3040061868901
nf-κb,2.128260674839431
cells,2.0278783819157478
cofactors,1.5849625007211563
perform,1.5849625007211563
led,1.3219280948873624
composed,1.3219280948873624
diminished,1.3219280948873624
mixture,1.3219280948873624
ng/ml,1.222392421336448
alternatively,1.1699250014423124
observation,1.1699250014423124
substantiate,1.1699250014423124
markedly,1.1375035237499351
introduced,1.1375035237499351
dna-binding,1.1154772174199359
probe,1.1154772174199359
reaction,1.0995356735509143
strong,1.0995356735509143
interestingly,1.0995356735509143
prepared,1.070389327891398
stimulation,1.0641303374197155
induced,1.0588936890535687
uxt,1.0443941193584534
min,1.0443941193584534
fig,1.0339473319233377
extracts,1.0339473319233377
nuclear,1.0324214776923775
assays,1.027480736422107
antibodies,1.0264722113611913
indicated,1.0238467419543678
incubated,1.0238467419543678
antibody,1.017487426728841
assay,1.0159415438690216
performed,1.0094603292490663
