array,18.094737505048094
tbk1,11.520971272734617
phosphorylation,9.537990555692957
peptides,7.487565080661513
peptide,6.7217654023062705
ddx3x,5.120431676770941
sites,4.889569685345792
site,4.577559637340698
figure,4.095386967817471
threonine,4.0
consensus,4.0
serine,3.1699250014423126
remaining,3.1699250014423126
7a,3.1699250014423126
phosphorylated,2.3398500028846247
derived,2.1177873781071375
used,2.063417719454676
control,2.063417719454676
domain,2.025200073559267
s183,1.5849625007211563
s181,1.5849625007211563
autophosphorylation,1.5849625007211563
atp,1.5849625007211563
displays,1.5849625007211563
scattered,1.5849625007211563
gathered,1.5849625007211563
map,1.5849625007211563
t438,1.5849625007211563
γ-32p,1.5849625007211563
dead,1.5849625007211563
s543,1.5849625007211563
s456,1.5849625007211563
build,1.5849625007211563
displayed,1.5849625007211563
text,1.5849625007211563
systematically,1.5849625007211563
ddx3x-derived,1.5849625007211563
s240,1.5849625007211563
helicase,1.5849625007211563
spotted,1.5849625007211563
atpase,1.5849625007211563
analysing,1.5849625007211563
exclusively,1.5849625007211563
seven,1.5849625007211563
hits,1.5849625007211563
s429,1.5849625007211563
s269,1.5849625007211563
strikingly,1.5849625007211563
s442,1.5849625007211563
s520,1.5849625007211563
threonines,1.5849625007211563
decided,1.5849625007211563
t542,1.5849625007211563
derive,1.5849625007211563
loop,1.3219280948873624
7b,1.3219280948873624
triplicate,1.3219280948873624
irf3,1.3219280948873624
mapping,1.3219280948873624
fact,1.3219280948873624
none,1.3219280948873624
produced,1.222392421336448
contain,1.222392421336448
along,1.222392421336448
four,1.1699250014423124
preference,1.1699250014423124
information,1.1699250014423124
alanine,1.1699250014423124
contains,1.1699250014423124
indeed,1.1375035237499351
incubation,1.1375035237499351
contained,1.1154772174199359
strong,1.0995356735509143
see,1.0995356735509143
number,1.0874628412503395
target,1.0874628412503395
throughout,1.0780025120012733
signals,1.0780025120012733
potential,1.0780025120012733
total,1.070389327891398
sequence,1.0588936890535687
obtained,1.0506260730699681
residues,1.0473057147783569
mutants,1.0443941193584534
suggesting,1.0395283641866373
supplementary,1.0356239097307214
activation,1.0356239097307214
found,1.0356239097307214
activity,1.0324214776923775
purified,1.0310268956206246
identified,1.0310268956206246
presence,1.029747343394052
showed,1.0238467419543678
incubated,1.0238467419543678
containing,1.0223678130284546
also,1.0166787411466305
